team_api_id,date,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth
9761,2015-09-10 00:00:00,45,59,32,42,54,36,39,40
10214,2010-02-22 00:00:00,45,30,60,55,50,30,30,30
10214,2011-02-22 00:00:00,47,30,60,55,50,35,55,48
10214,2012-02-22 00:00:00,41,43,53,59,53,49,50,57
10214,2013-09-20 00:00:00,41,43,53,59,53,49,50,57
10214,2014-09-19 00:00:00,41,43,53,44,53,42,42,57
10214,2015-09-10 00:00:00,65,43,53,44,53,42,42,57
8481,2010-02-22 00:00:00,65,40,60,70,30,70,70,70
8481,2011-02-22 00:00:00,35,35,35,65,35,35,55,50
8481,2012-02-22 00:00:00,49,49,52,53,67,43,46,50
8481,2013-09-20 00:00:00,49,49,52,53,67,43,46,50
8481,2014-09-19 00:00:00,49,49,52,53,67,43,46,50
8481,2015-09-10 00:00:00,49,49,52,53,67,43,46,50
9830,2010-02-22 00:00:00,55,35,60,65,35,30,45,30
9830,2011-02-22 00:00:00,50,50,35,50,35,45,55,50
9830,2012-02-22 00:00:00,46,51,52,34,49,47,43,50
9830,2013-09-20 00:00:00,46,51,52,44,49,47,51,54
9830,2014-09-19 00:00:00,63,48,52,55,49,47,51,54
9830,2015-09-10 00:00:00,63,56,52,55,46,39,41,52
9809,2010-02-22 00:00:00,30,30,45,50,70,30,30,30
9809,2011-02-22 00:00:00,50,65,35,50,50,45,41,35
8464,2010-02-22 00:00:00,32,30,35,40,60,30,30,30
8464,2011-02-22 00:00:00,47,46,48,78,32,33,54,31
8464,2012-02-22 00:00:00,46,38,39,55,50,45,48,53
8464,2013-09-20 00:00:00,46,41,52,37,57,45,48,53
8464,2014-09-19 00:00:00,49,59,52,49,55,40,48,53
10261,2010-02-22 00:00:00,70,60,65,70,60,45,65,45
10261,2011-02-22 00:00:00,55,50,60,50,60,45,45,50
10261,2012-02-22 00:00:00,54,54,54,68,48,52,48,42
10261,2013-09-20 00:00:00,58,72,48,51,46,41,39,51
10261,2014-09-19 00:00:00,54,47,47,51,39,56,54,51
10261,2015-09-10 00:00:00,58,49,47,54,46,41,39,51
9831,2010-02-22 00:00:00,70,70,60,30,65,70,70,70
9831,2011-02-22 00:00:00,50,50,50,50,65,45,45,35
9831,2012-02-22 00:00:00,48,66,49,51,34,26,47,64
9831,2013-09-20 00:00:00,48,66,49,66,34,56,47,64
9831,2014-09-19 00:00:00,48,66,49,66,34,56,47,64
9831,2015-09-10 00:00:00,48,53,49,66,38,57,47,61
9850,2010-02-22 00:00:00,65,70,70,70,55,60,70,70
9850,2011-02-22 00:00:00,49,52,48,64,66,34,54,48
9850,2012-02-22 00:00:00,63,61,42,76,62,40,50,42
9850,2013-09-20 00:00:00,70,70,56,67,48,40,43,53
9850,2014-09-19 00:00:00,45,64,55,67,42,40,43,51
9850,2015-09-10 00:00:00,45,55,46,54,47,38,39,51
6269,2011-02-22 00:00:00,53,35,50,64,49,60,51,40
6269,2012-02-22 00:00:00,55,50,50,50,50,35,45,50
6269,2013-09-20 00:00:00,66,62,56,55,61,36,49,62
6269,2014-09-19 00:00:00,66,56,56,55,57,36,49,53
8165,2010-02-22 00:00:00,45,50,40,70,70,55,55,40
8165,2011-02-22 00:00:00,45,50,47,45,56,55,61,46
8165,2012-02-22 00:00:00,44,49,51,49,48,30,40,43
8165,2013-09-20 00:00:00,46,49,56,54,67,39,57,44
8165,2014-09-19 00:00:00,46,38,58,48,55,51,50,47
8165,2015-09-10 00:00:00,46,49,51,52,59,30,40,44
8388,2010-02-22 00:00:00,55,40,50,55,55,30,55,55
8388,2011-02-22 00:00:00,71,53,38,53,53,40,49,55
8388,2012-02-22 00:00:00,44,45,54,41,57,50,46,62
8388,2013-09-20 00:00:00,44,45,54,41,57,50,46,62
8388,2014-09-19 00:00:00,44,45,54,41,57,50,46,62
8388,2015-09-10 00:00:00,44,45,54,41,57,50,46,62
8242,2010-02-22 00:00:00,30,45,45,40,70,70,70,65
2033,2010-02-22 00:00:00,45,55,50,60,45,50,45,60
2033,2011-02-22 00:00:00,65,55,50,50,65,50,45,35
2033,2012-02-22 00:00:00,45,40,53,37,44,37,24,44
2033,2013-09-20 00:00:00,45,52,53,37,43,37,31,44
2033,2014-09-19 00:00:00,45,40,53,37,44,37,24,44
8573,2014-09-19 00:00:00,52,54,45,42,53,42,47,44
8573,2015-09-10 00:00:00,52,54,45,42,53,42,47,44
8371,2010-02-22 00:00:00,35,35,45,65,55,30,65,55
8371,2011-02-22 00:00:00,55,54,56,69,68,48,61,68
8371,2012-02-22 00:00:00,34,52,55,59,54,47,52,69
8371,2013-09-20 00:00:00,38,52,55,59,54,47,52,69
8371,2014-09-19 00:00:00,38,52,55,59,54,47,52,65
8371,2015-09-10 00:00:00,38,52,55,59,54,47,52,69
1773,2012-02-22 00:00:00,52,50,50,53,54,43,44,50
1773,2013-09-20 00:00:00,52,50,50,53,54,43,44,50
1773,2014-09-19 00:00:00,52,50,50,53,54,43,44,50
6403,2010-02-22 00:00:00,30,30,50,60,60,30,30,30
6403,2011-02-22 00:00:00,50,50,50,49,49,45,55,50
6403,2012-02-22 00:00:00,38,39,52,53,52,36,39,68
6403,2013-09-20 00:00:00,50,39,52,53,52,36,39,64
6403,2014-09-19 00:00:00,38,39,52,53,52,36,39,64
6403,2015-09-10 00:00:00,63,39,64,53,52,36,39,64
8460,2010-02-22 00:00:00,70,49,50,34,55,30,48,30
8460,2011-02-22 00:00:00,52,48,49,37,55,36,48,40
8460,2012-02-22 00:00:00,67,59,52,48,68,33,52,53
8460,2013-09-20 00:00:00,67,59,52,48,68,40,52,53
8460,2014-09-19 00:00:00,73,55,52,48,63,33,55,53
8460,2015-09-10 00:00:00,67,62,56,48,56,25,29,54
8540,2010-02-22 00:00:00,63,50,30,30,70,45,40,60
8540,2011-02-22 00:00:00,65,35,50,65,50,35,45,50
8540,2012-02-22 00:00:00,60,40,50,35,65,45,45,50
8540,2013-09-20 00:00:00,66,37,56,34,63,43,42,48
8540,2014-09-19 00:00:00,66,37,56,34,63,43,42,48
8540,2015-09-10 00:00:00,66,36,60,34,64,44,58,50
9847,2010-02-22 00:00:00,50,65,40,65,55,70,70,70
9847,2011-02-22 00:00:00,35,35,35,35,50,45,55,65
9847,2012-02-22 00:00:00,49,41,62,52,60,49,46,52
9847,2013-09-20 00:00:00,49,41,62,52,60,49,46,52
9847,2014-09-19 00:00:00,49,55,62,61,68,57,53,56
9847,2015-09-10 00:00:00,49,34,62,61,35,57,53,56
10167,2010-02-22 00:00:00,30,30,40,60,70,45,30,70
10167,2011-02-22 00:00:00,50,30,48,55,65,45,47,50
10167,2012-02-22 00:00:00,45,35,50,65,50,45,45,50
10167,2013-09-20 00:00:00,48,33,46,62,45,39,43,46
10167,2014-09-19 00:00:00,48,33,69,62,45,54,66,46
10167,2015-09-10 00:00:00,48,33,69,62,45,43,43,46
8426,2014-09-19 00:00:00,48,37,49,50,52,47,44,52
8426,2015-09-10 00:00:00,48,47,47,53,60,46,46,49
6413,2013-09-20 00:00:00,47,49,50,50,54,46,44,51
6413,2014-09-19 00:00:00,57,39,57,50,54,58,60,63
6413,2015-09-10 00:00:00,45,56,57,50,58,58,60,63
6547,2015-09-10 00:00:00,54,39,52,56,38,40,35,46
9878,2011-02-22 00:00:00,50,60,35,50,35,35,60,50
9878,2012-02-22 00:00:00,65,65,65,50,65,45,45,35
9878,2013-09-20 00:00:00,55,40,58,47,36,44,48,48
9878,2014-09-19 00:00:00,64,36,51,64,54,26,46,48
9878,2015-09-10 00:00:00,64,53,41,49,41,39,46,43
8028,2010-02-22 00:00:00,30,45,45,35,70,65,70,60
8028,2013-09-20 00:00:00,30,46,48,37,39,32,45,48
8028,2014-09-19 00:00:00,64,67,64,66,39,36,45,48
8028,2015-09-10 00:00:00,64,67,64,66,39,36,45,48
8033,2012-02-22 00:00:00,54,51,48,47,42,47,57,48
8033,2013-09-20 00:00:00,54,51,48,47,42,47,57,48
8033,2014-09-19 00:00:00,72,66,66,51,49,29,35,38
8033,2015-09-10 00:00:00,68,66,66,51,49,29,35,38
8023,2013-09-20 00:00:00,67,54,56,62,67,47,47,63
8023,2014-09-19 00:00:00,50,36,52,36,52,50,60,47
8023,2015-09-10 00:00:00,50,36,52,40,52,57,54,47
8031,2010-02-22 00:00:00,30,50,45,35,70,60,70,55
8031,2011-02-22 00:00:00,46,38,36,33,53,53,54,55
2183,2010-02-22 00:00:00,30,40,45,40,70,55,65,55
2183,2011-02-22 00:00:00,33,47,69,40,53,55,34,51
2183,2012-02-22 00:00:00,34,45,39,67,74,31,32,50
2183,2013-09-20 00:00:00,34,45,39,52,40,57,32,50
8462,2010-02-22 00:00:00,70,70,70,70,55,40,70,40
8462,2011-02-22 00:00:00,36,48,48,66,51,36,44,48
8462,2012-02-22 00:00:00,64,59,40,42,56,49,51,44
8462,2013-09-20 00:00:00,68,62,40,47,56,49,51,44
8462,2014-09-19 00:00:00,59,57,49,47,53,39,40,44
8462,2015-09-10 00:00:00,59,57,49,47,53,39,40,44
8640,2010-02-22 00:00:00,30,30,33,52,70,30,30,30
8640,2011-02-22 00:00:00,63,30,67,65,68,57,37,64
8640,2012-02-22 00:00:00,33,42,40,55,48,43,30,48
8640,2013-09-20 00:00:00,54,45,55,58,55,43,50,48
8640,2014-09-19 00:00:00,67,40,53,53,55,50,62,55
8640,2015-09-10 00:00:00,67,43,53,44,28,40,40,48
10172,2010-02-22 00:00:00,70,70,70,70,70,70,70,70
10172,2011-02-22 00:00:00,51,49,36,48,52,44,43,40
10172,2012-02-22 00:00:00,57,58,60,48,48,42,51,44
10172,2013-09-20 00:00:00,58,54,53,39,54,49,47,44
10172,2014-09-19 00:00:00,52,53,53,54,54,50,44,54
10172,2015-09-10 00:00:00,30,61,53,53,60,50,44,54
8696,2010-02-22 00:00:00,45,55,70,70,65,45,55,50
8696,2011-02-22 00:00:00,53,56,73,72,39,47,37,53
8696,2012-02-22 00:00:00,43,44,61,71,50,50,50,68
8696,2013-09-20 00:00:00,47,44,61,71,50,50,50,68
8696,2015-09-10 00:00:00,48,47,53,53,53,51,47,53
8548,2010-02-22 00:00:00,65,50,70,70,70,60,70,70
8548,2011-02-22 00:00:00,51,33,48,67,79,46,47,51
8548,2012-02-22 00:00:00,45,45,38,62,60,48,48,62
8548,2013-09-20 00:00:00,55,45,38,52,60,48,48,52
8548,2014-09-19 00:00:00,45,45,38,62,60,48,48,62
8548,2015-09-10 00:00:00,45,55,38,62,53,48,48,55
8370,2010-02-22 00:00:00,40,30,35,50,70,30,50,40
8370,2011-02-22 00:00:00,53,55,44,56,61,58,52,68
8370,2012-02-22 00:00:00,41,44,44,44,47,63,51,59
8370,2013-09-20 00:00:00,45,44,44,44,47,63,51,59
8370,2014-09-19 00:00:00,45,44,44,44,47,63,51,59
8370,2015-09-10 00:00:00,29,44,44,44,47,54,52,63
9798,2010-02-22 00:00:00,70,70,70,70,70,70,60,70
9798,2011-02-22 00:00:00,49,36,57,73,55,49,31,67
9798,2012-02-22 00:00:00,49,49,46,58,56,49,51,45
9798,2013-09-20 00:00:00,49,61,55,58,37,39,44,52
9798,2014-09-19 00:00:00,44,72,71,39,37,58,52,52
9798,2015-09-10 00:00:00,44,64,62,65,42,51,47,52
8603,2010-02-22 00:00:00,45,45,30,50,55,50,45,55
8603,2011-02-22 00:00:00,37,51,68,66,72,42,40,53
8603,2012-02-22 00:00:00,55,37,59,43,53,58,49,58
8603,2013-09-20 00:00:00,59,37,59,43,53,58,49,58
8603,2014-09-19 00:00:00,59,37,59,43,53,58,49,58
8603,2015-09-10 00:00:00,59,37,59,43,53,58,49,58
8633,2010-02-22 00:00:00,55,30,70,60,70,65,40,65
8633,2011-02-22 00:00:00,54,39,67,60,67,68,55,55
8633,2012-02-22 00:00:00,45,35,71,54,73,49,60,68
8633,2013-09-20 00:00:00,50,41,68,54,72,39,49,65
8633,2014-09-19 00:00:00,50,41,68,54,69,39,49,65
8633,2015-09-10 00:00:00,50,46,61,41,63,52,60,63
8560,2010-02-22 00:00:00,40,30,50,40,70,45,30,35
8560,2011-02-22 00:00:00,54,43,54,51,60,49,49,51
8560,2012-02-22 00:00:00,24,36,60,52,59,48,53,70
8560,2013-09-20 00:00:00,28,36,60,52,59,48,53,70
8560,2014-09-19 00:00:00,35,36,60,52,59,48,53,65
8560,2015-09-10 00:00:00,60,50,54,60,52,49,53,53
8479,2010-02-22 00:00:00,50,40,40,40,50,35,55,40
8479,2011-02-22 00:00:00,45,58,41,42,52,39,39,66
8479,2012-02-22 00:00:00,41,54,67,50,23,40,49,62
8479,2013-09-20 00:00:00,41,54,45,50,23,40,49,62
8479,2014-09-19 00:00:00,41,54,45,50,35,40,49,62
8479,2015-09-10 00:00:00,37,43,30,42,37,40,49,54
8690,2010-02-22 00:00:00,55,30,30,30,70,40,50,50
8690,2011-02-22 00:00:00,55,30,30,30,49,40,50,50
8690,2012-02-22 00:00:00,50,50,50,65,50,35,45,50
8690,2013-09-20 00:00:00,52,56,57,74,55,38,48,52
8690,2014-09-19 00:00:00,52,56,57,74,53,38,48,52
9837,2011-02-22 00:00:00,35,50,65,50,50,45,45,50
9837,2012-02-22 00:00:00,61,48,48,52,50,33,44,50
9837,2013-09-20 00:00:00,61,48,48,52,50,33,44,50
9837,2014-09-19 00:00:00,48,48,48,52,50,33,44,50
9837,2015-09-10 00:00:00,48,49,48,52,58,33,44,50
9851,2010-02-22 00:00:00,50,45,70,60,60,70,70,70
9851,2011-02-22 00:00:00,65,35,65,65,65,55,45,65
9851,2012-02-22 00:00:00,64,41,49,52,64,46,44,51
9851,2013-09-20 00:00:00,64,41,49,52,64,46,44,51
9851,2014-09-19 00:00:00,64,41,49,52,64,46,44,51
9851,2015-09-10 00:00:00,64,41,49,52,64,46,44,51
7841,2010-02-22 00:00:00,30,30,45,55,60,30,30,30
7841,2011-02-22 00:00:00,50,50,65,65,50,45,45,50
7841,2012-02-22 00:00:00,36,38,60,54,54,39,50,42
7841,2013-09-20 00:00:00,36,38,60,54,54,39,50,42
7841,2014-09-19 00:00:00,66,44,58,65,54,39,48,66
7841,2015-09-10 00:00:00,66,44,58,65,54,39,48,66
10219,2010-02-22 00:00:00,30,50,35,60,55,50,45,55
10219,2012-02-22 00:00:00,47,48,42,38,55,41,41,43
10219,2013-09-20 00:00:00,47,48,66,38,55,29,28,36
10219,2014-09-19 00:00:00,57,55,42,36,55,31,30,38
8551,2010-02-22 00:00:00,35,30,30,30,55,40,65,55
8551,2011-02-22 00:00:00,50,50,50,65,55,40,45,55
8551,2012-02-22 00:00:00,45,50,50,50,50,45,45,50
8551,2013-09-20 00:00:00,47,48,54,56,52,37,49,51
8551,2014-09-19 00:00:00,47,48,64,67,52,44,49,51
9803,2010-02-22 00:00:00,30,35,35,50,70,30,30,30
9803,2011-02-22 00:00:00,65,51,33,38,53,48,57,34
9803,2012-02-22 00:00:00,55,52,62,43,54,47,44,50
9803,2013-09-20 00:00:00,42,44,49,40,38,47,44,55
9803,2014-09-19 00:00:00,43,44,59,45,42,39,37,42
9999,2010-02-22 00:00:00,65,60,50,35,40,65,70,70
8686,2010-02-22 00:00:00,70,30,60,60,70,55,30,70
8686,2011-02-22 00:00:00,64,30,67,50,65,46,47,50
8686,2012-02-22 00:00:00,60,40,65,35,50,35,45,50
8686,2013-09-20 00:00:00,53,55,77,75,56,49,47,53
8686,2014-09-19 00:00:00,67,38,73,64,56,36,57,34
8686,2015-09-10 00:00:00,68,47,71,54,66,36,57,48
8649,2013-09-20 00:00:00,35,62,50,36,50,40,56,47
8649,2014-09-19 00:00:00,34,34,44,38,38,39,51,44
8649,2015-09-10 00:00:00,45,60,46,49,58,36,53,34
1601,2010-02-22 00:00:00,30,40,50,35,70,65,60,50
1601,2011-02-22 00:00:00,48,51,68,67,51,46,48,50
1601,2012-02-22 00:00:00,53,55,44,65,50,43,44,49
1601,2013-09-20 00:00:00,53,55,44,65,50,43,44,49
1601,2014-09-19 00:00:00,53,38,66,65,50,43,44,49
1601,2015-09-10 00:00:00,47,38,61,65,50,43,44,49
9853,2010-02-22 00:00:00,65,65,55,60,60,30,30,30
9853,2011-02-22 00:00:00,65,35,35,65,65,35,45,65
9853,2012-02-22 00:00:00,49,52,48,52,52,35,44,50
9853,2013-09-20 00:00:00,49,52,48,52,52,35,44,50
9853,2014-09-19 00:00:00,58,52,48,52,52,35,44,50
9853,2015-09-10 00:00:00,58,52,48,64,52,48,51,49
9882,2010-02-22 00:00:00,60,30,30,30,65,50,30,55
9882,2011-02-22 00:00:00,50,65,65,65,50,35,45,55
9882,2012-02-22 00:00:00,35,35,35,65,35,45,45,50
9882,2013-09-20 00:00:00,36,38,49,62,33,50,51,53
9882,2014-09-19 00:00:00,36,38,49,52,62,54,57,64
9882,2015-09-10 00:00:00,36,38,49,52,29,50,51,53
7943,2010-02-22 00:00:00,30,30,30,30,60,30,30,30
7943,2011-02-22 00:00:00,50,50,50,61,60,45,30,30
7943,2012-02-22 00:00:00,50,50,50,50,50,35,45,50
7943,2013-09-20 00:00:00,57,60,56,63,64,38,47,53
7943,2014-09-19 00:00:00,57,60,66,57,63,54,47,36
7943,2015-09-10 00:00:00,57,60,56,57,56,38,47,53
7794,2010-02-22 00:00:00,40,45,50,35,55,70,70,70
7794,2012-02-22 00:00:00,50,50,50,51,49,44,45,50
7794,2013-09-20 00:00:00,50,50,50,51,49,44,45,50
7794,2014-09-19 00:00:00,67,43,56,51,49,39,47,48
7794,2015-09-10 00:00:00,61,52,56,51,49,44,55,48
10228,2010-02-22 00:00:00,35,30,45,45,60,30,30,30
10228,2011-02-22 00:00:00,49,48,52,67,52,58,60,65
10228,2012-02-22 00:00:00,67,53,48,75,39,45,44,48
10228,2013-09-20 00:00:00,47,37,48,52,42,46,44,48
10228,2014-09-19 00:00:00,53,46,65,43,46,46,44,48
10228,2015-09-10 00:00:00,54,56,65,43,44,46,44,48
10189,2010-02-22 00:00:00,65,55,55,70,70,70,45,70
10189,2011-02-22 00:00:00,63,57,55,70,62,37,67,38
10189,2012-02-22 00:00:00,50,36,59,52,56,43,44,53
10189,2013-09-20 00:00:00,60,47,62,54,52,45,58,42
10189,2014-09-19 00:00:00,39,45,42,56,41,51,51,40
10189,2015-09-10 00:00:00,58,42,64,61,37,55,59,56
9777,2010-02-22 00:00:00,30,55,45,70,60,55,60,55
9777,2012-02-22 00:00:00,48,51,53,66,45,49,45,49
9777,2013-09-20 00:00:00,48,51,53,66,45,49,45,49
8302,2010-02-22 00:00:00,30,30,70,60,70,60,70,65
8302,2011-02-22 00:00:00,68,58,68,67,71,57,58,68
8302,2012-02-22 00:00:00,61,65,53,57,38,38,49,55
8302,2013-09-20 00:00:00,65,65,53,57,38,38,49,55
8302,2014-09-19 00:00:00,65,65,53,57,38,38,49,55
8302,2015-09-10 00:00:00,53,53,53,52,60,42,48,59
10179,2010-02-22 00:00:00,35,60,50,60,60,35,40,45
10179,2011-02-22 00:00:00,47,56,67,56,54,41,43,39
10179,2012-02-22 00:00:00,61,37,62,50,53,45,43,54
10179,2013-09-20 00:00:00,61,37,62,50,53,45,43,54
10179,2014-09-19 00:00:00,61,37,62,50,53,45,47,54
10179,2015-09-10 00:00:00,61,37,62,50,53,45,47,54
8025,2010-02-22 00:00:00,30,45,45,35,70,60,70,50
8025,2011-02-22 00:00:00,47,55,45,48,54,48,47,51
8025,2012-02-22 00:00:00,65,63,67,31,67,24,24,39
8025,2013-09-20 00:00:00,65,50,67,31,67,30,30,40
8025,2014-09-19 00:00:00,47,34,38,36,68,37,37,39
8025,2015-09-10 00:00:00,50,35,51,51,55,45,55,39
9874,2010-02-22 00:00:00,66,70,35,40,50,65,30,65
9874,2011-02-22 00:00:00,50,50,35,65,35,45,55,65
9874,2012-02-22 00:00:00,63,39,63,72,49,54,43,49
9874,2013-09-20 00:00:00,63,39,63,64,49,54,43,49
9874,2014-09-19 00:00:00,63,39,63,64,49,54,43,49
9874,2015-09-10 00:00:00,63,39,63,64,49,54,43,49
8466,2010-02-22 00:00:00,70,55,70,70,65,70,70,70
8466,2011-02-22 00:00:00,52,37,48,49,47,43,43,48
8466,2012-02-22 00:00:00,47,52,54,56,60,48,52,44
8466,2013-09-20 00:00:00,47,38,52,56,58,57,63,44
8466,2014-09-19 00:00:00,47,40,42,56,51,62,64,44
8466,2015-09-10 00:00:00,52,46,42,54,30,50,65,44
8614,2010-02-22 00:00:00,35,40,30,45,65,30,30,30
9986,2010-02-22 00:00:00,40,50,45,43,60,70,70,70
9986,2011-02-22 00:00:00,47,36,34,33,53,49,58,48
9986,2013-09-20 00:00:00,60,53,48,50,48,42,48,49
9986,2014-09-19 00:00:00,60,53,48,50,48,42,48,49
9986,2015-09-10 00:00:00,60,53,48,50,48,39,48,49
9768,2010-02-22 00:00:00,30,30,55,60,55,30,30,30
9768,2011-02-22 00:00:00,50,35,65,65,35,55,45,50
9768,2012-02-22 00:00:00,53,56,67,68,69,52,49,54
9768,2013-09-20 00:00:00,53,56,67,68,60,52,49,54
9768,2014-09-19 00:00:00,55,56,42,50,55,60,60,54
9768,2015-09-10 00:00:00,57,56,42,50,55,60,60,54
9869,2010-02-22 00:00:00,70,55,65,50,70,70,70,55
9869,2011-02-22 00:00:00,68,53,67,51,65,58,51,55
9869,2012-02-22 00:00:00,51,43,68,61,44,36,60,39
9869,2013-09-20 00:00:00,55,43,68,61,44,36,60,39
9869,2014-09-19 00:00:00,55,43,68,61,44,36,60,39
9869,2015-09-10 00:00:00,55,50,62,59,38,45,54,41
9875,2010-02-22 00:00:00,70,30,30,35,70,50,70,45
9875,2011-02-22 00:00:00,50,35,65,65,50,50,70,45
9875,2012-02-22 00:00:00,60,50,65,65,50,45,55,50
9875,2013-09-20 00:00:00,68,52,68,69,53,44,57,53
9875,2014-09-19 00:00:00,72,34,76,66,73,61,59,39
9875,2015-09-10 00:00:00,53,37,68,54,67,47,57,53
10190,2010-02-22 00:00:00,35,60,35,55,55,50,55,50
10190,2011-02-22 00:00:00,47,55,47,54,56,49,55,48
10190,2013-09-20 00:00:00,52,48,39,39,37,40,41,52
10190,2014-09-19 00:00:00,52,48,39,39,37,40,41,52
10190,2015-09-10 00:00:00,52,48,39,39,37,40,36,52
9800,2010-02-22 00:00:00,70,70,70,70,70,60,70,70
9800,2011-02-22 00:00:00,48,48,52,48,48,43,44,51
9800,2012-02-22 00:00:00,60,75,62,45,60,50,48,40
9800,2013-09-20 00:00:00,42,43,47,46,60,53,49,42
9800,2014-09-19 00:00:00,58,70,62,56,61,50,49,41
9800,2015-09-10 00:00:00,38,33,53,58,53,60,58,48
8152,2010-02-22 00:00:00,60,60,50,70,70,60,70,55
8152,2011-02-22 00:00:00,60,42,63,55,56,49,60,55
8152,2012-02-22 00:00:00,53,64,60,34,53,49,44,59
8152,2013-09-20 00:00:00,53,56,62,46,53,49,44,57
8152,2014-09-19 00:00:00,53,56,68,53,34,46,44,54
8152,2015-09-10 00:00:00,52,56,62,53,38,39,44,57
8467,2010-02-22 00:00:00,70,50,50,50,50,30,70,30
8467,2011-02-22 00:00:00,67,48,47,47,54,33,47,37
8467,2012-02-22 00:00:00,57,57,46,48,38,42,38,52
8467,2013-09-20 00:00:00,60,58,48,49,38,44,42,56
8467,2014-09-19 00:00:00,56,57,47,49,40,40,40,52
8467,2015-09-10 00:00:00,62,48,47,49,40,37,48,55
9997,2010-02-22 00:00:00,50,50,50,50,50,50,50,50
9997,2011-02-22 00:00:00,53,53,48,52,53,46,46,46
9997,2012-02-22 00:00:00,52,55,52,55,47,32,40,41
9985,2010-02-22 00:00:00,53,40,55,55,65,70,70,65
9985,2011-02-22 00:00:00,68,66,53,66,63,59,47,66
9985,2012-02-22 00:00:00,75,70,55,58,60,45,60,52
9985,2013-09-20 00:00:00,54,62,55,58,60,45,60,52
9985,2014-09-19 00:00:00,54,62,55,58,60,45,54,52
9985,2015-09-10 00:00:00,54,62,55,58,60,45,54,52
10194,2010-02-22 00:00:00,65,70,70,70,55,35,70,35
10194,2011-02-22 00:00:00,50,80,30,70,35,25,65,50
10194,2012-02-22 00:00:00,75,75,40,72,55,50,58,45
10194,2013-09-20 00:00:00,75,73,59,61,38,32,37,41
10194,2014-09-19 00:00:00,48,55,51,57,37,38,40,41
10194,2015-09-10 00:00:00,48,49,51,59,49,44,37,51
8472,2010-02-22 00:00:00,60,70,70,70,55,35,70,35
8472,2011-02-22 00:00:00,55,55,55,65,55,45,55,65
8472,2012-02-22 00:00:00,67,62,44,72,59,47,53,60
8472,2013-09-20 00:00:00,57,66,56,31,72,47,52,49
8472,2014-09-19 00:00:00,60,61,56,44,58,41,38,53
8472,2015-09-10 00:00:00,43,51,59,50,55,47,45,49
10003,2010-02-22 00:00:00,65,70,70,70,70,70,70,70
10003,2011-02-22 00:00:00,66,34,52,51,64,44,47,64
10003,2012-02-22 00:00:00,26,24,62,39,57,48,58,60
10003,2013-09-20 00:00:00,41,39,36,42,44,52,58,57
10003,2014-09-19 00:00:00,63,34,34,51,36,51,58,54
10003,2015-09-10 00:00:00,45,42,34,36,55,31,47,42
9867,2010-02-22 00:00:00,30,30,45,30,65,50,30,45
9867,2011-02-22 00:00:00,56,51,68,52,60,57,50,67
9867,2014-09-19 00:00:00,56,57,56,51,54,52,50,65
9867,2015-09-10 00:00:00,56,57,56,51,54,52,50,69
10191,2011-02-22 00:00:00,51,39,54,46,31,37,34,46
10191,2012-02-22 00:00:00,58,35,67,32,66,47,45,53
10191,2013-09-20 00:00:00,58,35,67,32,66,47,45,53
10191,2014-09-19 00:00:00,58,35,64,36,66,47,45,53
10191,2015-09-10 00:00:00,58,35,64,36,66,47,45,53
9804,2010-02-22 00:00:00,45,35,40,30,70,45,35,55
9804,2011-02-22 00:00:00,45,35,40,47,35,45,45,55
9804,2012-02-22 00:00:00,50,50,50,65,50,35,45,50
9804,2013-09-20 00:00:00,71,36,37,72,53,39,46,52
9804,2014-09-19 00:00:00,76,64,64,72,53,39,34,52
9804,2015-09-10 00:00:00,69,36,37,69,53,39,46,52
8586,2010-02-22 00:00:00,70,50,50,65,50,50,50,50
8586,2011-02-22 00:00:00,60,55,70,70,70,30,40,60
8586,2012-02-22 00:00:00,44,47,52,63,61,43,44,51
8586,2013-09-20 00:00:00,42,46,45,58,68,63,61,57
8586,2014-09-19 00:00:00,41,38,41,59,62,58,51,56
8586,2015-09-10 00:00:00,47,40,41,41,63,63,54,56
9941,2010-02-22 00:00:00,35,70,45,70,35,30,45,30
9941,2011-02-22 00:00:00,65,50,50,50,65,35,55,50
9941,2012-02-22 00:00:00,49,53,52,34,36,36,45,49
9941,2013-09-20 00:00:00,49,53,52,34,36,36,45,49
9941,2014-09-19 00:00:00,49,53,52,34,57,36,52,49
9941,2015-09-10 00:00:00,49,53,52,34,36,36,45,49
10242,2011-02-22 00:00:00,35,50,50,50,35,45,45,50
10242,2012-02-22 00:00:00,49,51,52,49,49,43,42,52
10242,2013-09-20 00:00:00,49,51,52,49,49,43,42,52
10242,2014-09-19 00:00:00,49,51,52,49,46,43,42,52
10242,2015-09-10 00:00:00,49,51,52,49,46,43,42,52
8611,2010-02-22 00:00:00,30,30,40,40,65,30,30,30
8611,2011-02-22 00:00:00,55,55,63,62,47,61,59,54
8611,2012-02-22 00:00:00,25,28,44,68,37,62,68,67
8611,2013-09-20 00:00:00,35,38,44,50,41,34,44,54
8611,2014-09-19 00:00:00,38,34,63,65,37,44,41,55
8611,2015-09-10 00:00:00,48,43,43,58,39,44,41,55
8600,2010-02-22 00:00:00,64,35,30,50,70,35,30,55
8600,2011-02-22 00:00:00,70,49,66,50,50,44,45,55
